Work center code,Measure,Jan 26,Feb 26,Mar 26,Apr 26,May 26,Jun 26,Jul 26,Aug 26,Sep 26,Oct 26,Nov 26,Dec 26,Jan 27,Feb 27,Mar 27,Apr 27,May 27,Jun 27,Jul 27,Aug 27,Sep 27,Oct 27,Nov 27,Dec 27,Jan 28,Feb 28,Mar 28,Apr 28,May 28,Jun 28,Jul 28,Aug 28,Sep 28,Oct 28,Nov 28,Dec 28
P01_NW04_PRESS_2,Upside Limit 2 (hrs),206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_2,Upside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_2,Upside Limit 1 (hrs),206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_2,Downside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_2,Downside Limit 1 (hrs),206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_2,Downside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_2,Downside Limit 2 (hrs),206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_3,"Available Capacity, hours",206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_3,"Net Demand (Production Needed), qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Net Demand (Production Needed), Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Net Demand (Production Needed), Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Net Demand + Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Net Demand + Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Net Demand + Back Orders, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Final Operations Plan, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Final Operations Plan, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Final Operations Plan, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,Overload Capacity check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,"Remaining Available Capacity, hours",206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_3,"Missing Capacity, hours",206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_3,Upside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,Upside Limit 2 (hrs),206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_3,Upside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,Upside Limit 1 (hrs),206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_3,Downside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,Downside Limit 1 (hrs),206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_3,Downside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_3,Downside Limit 2 (hrs),206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4,206.4
P01_NW04_PRESS_4,"Available Capacity, hours",344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_4,"Net Demand (Production Needed), qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Net Demand (Production Needed), Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Net Demand (Production Needed), Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Net Demand + Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Net Demand + Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Net Demand + Back Orders, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Final Operations Plan, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Final Operations Plan, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Final Operations Plan, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,Overload Capacity check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,"Remaining Available Capacity, hours",344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_4,"Missing Capacity, hours",344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_4,Upside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,Upside Limit 2 (hrs),344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_4,Upside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,Upside Limit 1 (hrs),344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_4,Downside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,Downside Limit 1 (hrs),344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_4,Downside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_4,Downside Limit 2 (hrs),344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_5,"Available Capacity, hours",344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_5,"Net Demand (Production Needed), qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Net Demand (Production Needed), Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Net Demand (Production Needed), Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Net Demand + Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Net Demand + Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Net Demand + Back Orders, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Final Operations Plan, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Final Operations Plan, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Final Operations Plan, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,Overload Capacity check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,"Remaining Available Capacity, hours",344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_5,"Missing Capacity, hours",344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_5,Upside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,Upside Limit 2 (hrs),344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_5,Upside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,Upside Limit 1 (hrs),344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_5,Downside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,Downside Limit 1 (hrs),344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_PRESS_5,Downside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_PRESS_5,Downside Limit 2 (hrs),344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
P01_NW04_GRINDING_1,"Available Capacity, hours",194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_GRINDING_1,"Net Demand (Production Needed), qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Net Demand (Production Needed), Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Net Demand (Production Needed), Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Net Demand + Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Net Demand + Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Net Demand + Back Orders, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Final Operations Plan, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Final Operations Plan, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Final Operations Plan, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,Overload Capacity check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,"Remaining Available Capacity, hours",194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_GRINDING_1,"Missing Capacity, hours",194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_GRINDING_1,Upside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,Upside Limit 2 (hrs),194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_GRINDING_1,Upside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,Upside Limit 1 (hrs),194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_GRINDING_1,Downside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,Downside Limit 1 (hrs),194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_GRINDING_1,Downside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_GRINDING_1,Downside Limit 2 (hrs),194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_ASSY_1,"Available Capacity, hours",194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_ASSY_1,"Net Demand (Production Needed), qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Net Demand (Production Needed), Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Net Demand (Production Needed), Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Net Demand + Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Net Demand + Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Net Demand + Back Orders, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Final Operations Plan, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Final Operations Plan, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Final Operations Plan, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,Overload Capacity check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,"Remaining Available Capacity, hours",194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_ASSY_1,"Missing Capacity, hours",194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_ASSY_1,Upside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,Upside Limit 2 (hrs),194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_ASSY_1,Upside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,Upside Limit 1 (hrs),194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_ASSY_1,Downside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,Downside Limit 1 (hrs),194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW04_ASSY_1,Downside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW04_ASSY_1,Downside Limit 2 (hrs),194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79,194.79
P01_NW05_PRESS_1,"Available Capacity, hours",124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7
P01_NW05_PRESS_1,"Net Demand (Production Needed), qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Net Demand (Production Needed), Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Net Demand (Production Needed), Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Net Demand + Back Orders, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Net Demand + Back Orders, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Net Demand + Back Orders, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Final Operations Plan, qty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Final Operations Plan, Load in hours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Final Operations Plan, Capacity %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,Overload Capacity check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,"Remaining Available Capacity, hours",124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7
P01_NW05_PRESS_1,"Missing Capacity, hours",124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7
P01_NW05_PRESS_1,Upside Limit 2 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P01_NW05_PRESS_1,Upside Limit 2 (hrs),124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7
P01_NW05_PRESS_1,Upside Limit 1 (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
