WC Schedule Label,Plant,Plant name,Size,WC-Group,WC-Description,WC-Description long,Weekly Schedule,Hours,Days,AP Limit,Weekly available time,Suggested % Limit,AP Limit (in %),AP Limit time (in H),OEE (in %),Daily breaks (in H),NR of stands per WC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
NW13_GRINDING_1 8/5 (8H/5D),NW13,Northwind Andes,S,,GRINDING_1,Grinding line,8/5,8,5,"Available Capacity, hours",23.88,1.0,1.0,23.88,0.722,1.0,1,100.05,98.06,105.51,101.74,97.64,105.85,107.14,104.94,101.04,104.97,106.83,100.58
NW13_GRINDING_1 8/5 (8H/5D),NW13,Northwind Andes,S,,GRINDING_1,Grinding line,8/5,8,5,Upside Limit 1 (hrs),31.04,1.3,1.3,31.04,0.722,1.0,1,133.94,136.09,139.94,136.37,129.95,127.9,132.08,133.54,131.98,130.64,135.07,131.25
NW13_GRINDING_1 8/5 (8H/5D),NW13,Northwind Andes,S,,GRINDING_1,Grinding line,8/5,8,5,Upside Limit 2 (hrs),38.21,1.6,1.6,38.21,0.722,1.0,1,165.87,165.53,162.4,169.48,172.2,164.1,163.54,165.26,161.62,165.63,157.5,170.52
NW13_OVEN_1 8/5 (8H/5D),NW13,Northwind Andes,M,,OVEN_1,Curing oven,8/5,8,5,Downside Limit 2 (hrs),11.94,0.5,0.5,11.94,0.722,1.0,2,49.08,49.2,49.53,53.38,52.19,49.96,52.24,48.83,51.22,52.66,50.7,51.4
NW13_OVEN_1 8/5 (8H/5D),NW13,Northwind Andes,M,,OVEN_1,Curing oven,8/5,8,5,Downside Limit 1 (hrs),16.72,0.7,0.7,16.72,0.722,1.0,2,71.69,71.85,70.0,72.33,72.06,69.44,73.89,70.88,71.62,70.38,75.3,69.28
NW13_OVEN_1 8/5 (8H/5D),NW13,Northwind Andes,M,,OVEN_1,Curing oven,8/5,8,5,"Available Capacity, hours",23.88,1.0,1.0,23.88,0.722,1.0,2,102.27,104.09,103.02,99.46,100.77,105.55,98.6,100.37,105.76,100.82,100.08,98.9
NW13_OVEN_1 8/5 (8H/5D),NW13,Northwind Andes,M,,OVEN_1,Curing oven,8/5,8,5,Upside Limit 1 (hrs),31.04,1.3,1.3,31.04,0.722,1.0,2,139.3,127.75,134.83,138.27,135.49,136.04,129.0,128.44,139.44,130.13,135.79,133.85
NW13_OVEN_1 8/5 (8H/5D),NW13,Northwind Andes,M,,OVEN_1,Curing oven,8/5,8,5,Upside Limit 2 (hrs),38.21,1.6,1.6,38.21,0.722,1.0,2,169.78,163.78,165.44,161.98,162.25,161.23,168.9,168.51,165.16,165.29,163.67,159.75
NW13_ASSY_1 8/5 (8H/5D),NW13,Northwind Andes,S,,ASSY_1,Assembly cell,8/5,8,5,Downside Limit 2 (hrs),11.94,0.5,0.5,11.94,0.722,1.0,1,53.51,48.99,51.04,53.4,53.19,53.37,52.19,52.55,52.0,50.39,52.0,49.94
NW13_ASSY_1 8/5 (8H/5D),NW13,Northwind Andes,S,,ASSY_1,Assembly cell,8/5,8,5,Downside Limit 1 (hrs),16.72,0.7,0.7,16.72,0.722,1.0,1,68.66,72.9,74.68,71.12,75.28,72.35,74.46,72.99,70.12,69.92,73.72,72.32
NW13_ASSY_1 8/5 (8H/5D),NW13,Northwind Andes,S,,ASSY_1,Assembly cell,8/5,8,5,"Available Capacity, hours",23.88,1.0,1.0,23.88,0.722,1.0,1,101.08,101.73,107.43,105.6,99.19,98.59,105.97,102.55,105.28,105.19,99.29,106.13
NW13_ASSY_1 8/5 (8H/5D),NW13,Northwind Andes,S,,ASSY_1,Assembly cell,8/5,8,5,Upside Limit 1 (hrs),31.04,1.3,1.3,31.04,0.722,1.0,1,130.64,134.98,134.98,136.92,131.24,134.05,131.81,126.94,138.29,136.18,134.19,128.43
NW13_ASSY_1 8/5 (8H/5D),NW13,Northwind Andes,S,,ASSY_1,Assembly cell,8/5,8,5,Upside Limit 2 (hrs),38.21,1.6,1.6,38.21,0.722,1.0,1,160.77,171.59,170.28,164.65,171.13,167.29,163.99,167.38,162.38,159.03,161.2,163.42
NW14_PRESS_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,PRESS_1,Press 3300T,8/5,8,5,Downside Limit 2 (hrs),13.9,0.5,0.5,13.9,0.82,1.0,1,62.54,62.04,57.91,62.67,58.05,59.03,56.89,60.16,61.01,59.85,60.48,58.99
NW14_PRESS_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,PRESS_1,Press 3300T,8/5,8,5,Downside Limit 1 (hrs),19.46,0.7,0.7,19.46,0.82,1.0,1,80.89,81.49,84.4,86.52,83.98,87.6,80.91,82.33,84.37,84.8,83.04,81.16
NW14_PRESS_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,PRESS_1,Press 3300T,8/5,8,5,"Available Capacity, hours",27.8,1.0,1.0,27.8,0.82,1.0,1,123.94,116.1,117.05,120.09,115.65,122.28,119.51,114.63,117.21,113.71,119.36,117.4
NW14_PRESS_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,PRESS_1,Press 3300T,8/5,8,5,Upside Limit 1 (hrs),36.14,1.3,1.3,36.14,0.82,1.0,1,154.88,151.51,155.88,154.06,160.55,161.47,156.68,161.52,148.5,160.99,159.53,155.44
NW14_PRESS_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,PRESS_1,Press 3300T,8/5,8,5,Upside Limit 2 (hrs),44.48,1.6,1.6,44.48,0.82,1.0,1,194.62,182.29,188.02,197.54,193.92,183.58,192.63,193.23,197.28,194.1,195.04,196.99
NW14_PRESS_2 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_2,Press 5500T,8/5,8,5,Downside Limit 2 (hrs),13.9,0.5,0.5,13.9,0.82,1.0,2,62.44,57.21,56.9,58.57,58.61,59.22,59.84,61.74,57.1,56.97,59.0,57.53
NW14_PRESS_2 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_2,Press 5500T,8/5,8,5,Downside Limit 1 (hrs),19.46,0.7,0.7,19.46,0.82,1.0,2,85.12,85.1,83.35,80.19,83.04,84.83,80.83,83.51,81.09,84.61,81.9,80.51
NW14_PRESS_2 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_2,Press 5500T,8/5,8,5,"Available Capacity, hours",27.8,1.0,1.0,27.8,0.82,1.0,2,118.82,114.08,116.19,119.16,124.3,118.88,116.23,114.53,115.51,116.94,121.82,116.96
NW14_PRESS_2 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_2,Press 5500T,8/5,8,5,Upside Limit 1 (hrs),36.14,1.3,1.3,36.14,0.82,1.0,2,159.0,156.57,149.9,152.43,156.66,151.26,162.45,148.1,157.55,161.09,155.34,155.8
NW14_PRESS_2 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_2,Press 5500T,8/5,8,5,Upside Limit 2 (hrs),44.48,1.6,1.6,44.48,0.82,1.0,2,196.75,184.14,193.15,192.46,189.31,197.8,197.78,190.56,197.79,188.66,200.01,196.23
NW14_PRESS_3 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_3,Press 8000T,8/5,8,5,Downside Limit 2 (hrs),13.9,0.5,0.5,13.9,0.82,1.0,2,57.87,60.02,60.62,59.4,58.17,59.64,57.58,61.64,58.42,60.26,61.09,58.85
NW14_PRESS_3 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_3,Press 8000T,8/5,8,5,Downside Limit 1 (hrs),19.46,0.7,0.7,19.46,0.82,1.0,2,82.65,86.07,84.97,84.74,87.82,81.71,86.5,79.54,82.85,87.76,87.75,85.05
NW14_PRESS_3 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_3,Press 8000T,8/5,8,5,"Available Capacity, hours",27.8,1.0,1.0,27.8,0.82,1.0,2,124.9,124.82,124.52,124.49,116.45,121.98,117.44,119.22,122.22,121.14,115.71,116.88
NW14_PRESS_3 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_3,Press 8000T,8/5,8,5,Upside Limit 1 (hrs),36.14,1.3,1.3,36.14,0.82,1.0,2,149.24,158.05,152.87,158.36,149.78,150.57,148.91,152.72,159.71,158.54,149.94,151.07
NW14_PRESS_3 8/5 (8H/5D),NW14,Northwind Oceania,M,,PRESS_3,Press 8000T,8/5,8,5,Upside Limit 2 (hrs),44.48,1.6,1.6,44.48,0.82,1.0,2,193.17,196.59,194.11,193.79,185.55,187.78,187.57,186.33,182.07,189.79,193.63,186.64
NW14_GRINDING_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,GRINDING_1,Grinding line,8/5,8,5,Downside Limit 2 (hrs),13.08,0.5,0.5,13.08,0.7789999999999999,1.0,1,58.55,58.99,55.12,53.75,55.47,53.62,57.86,53.99,58.01,54.97,58.7,56.27
NW14_GRINDING_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,GRINDING_1,Grinding line,8/5,8,5,Downside Limit 1 (hrs),18.31,0.7,0.7,18.31,0.7789999999999999,1.0,1,75.23,75.06,80.05,80.93,75.57,82.08,75.34,76.12,79.52,77.98,75.46,75.89
NW14_GRINDING_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,GRINDING_1,Grinding line,8/5,8,5,"Available Capacity, hours",26.16,1.0,1.0,26.16,0.7789999999999999,1.0,1,115.42,115.16,114.0,111.14,107.49,115.1,109.33,116.4,117.96,114.91,111.24,109.41
NW14_GRINDING_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,GRINDING_1,Grinding line,8/5,8,5,Upside Limit 1 (hrs),34.01,1.3,1.3,34.01,0.7789999999999999,1.0,1,142.44,153.22,151.57,143.48,139.58,149.17,142.06,153.54,150.95,151.64,140.78,151.29
NW14_GRINDING_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,GRINDING_1,Grinding line,8/5,8,5,Upside Limit 2 (hrs),41.86,1.6,1.6,41.86,0.7789999999999999,1.0,1,171.18,171.99,183.52,183.51,177.99,186.87,186.38,186.56,178.04,188.8,183.99,187.81
NW14_ASSY_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,ASSY_1,Assembly cell,8/5,8,5,Downside Limit 2 (hrs),13.08,0.5,0.5,13.08,0.7789999999999999,1.0,1,58.4,58.99,54.72,57.19,55.58,54.78,54.97,56.13,58.09,57.04,54.38,56.37
NW14_ASSY_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,ASSY_1,Assembly cell,8/5,8,5,Downside Limit 1 (hrs),18.31,0.7,0.7,18.31,0.7789999999999999,1.0,1,81.38,81.08,75.84,80.93,82.17,75.74,77.21,78.57,78.2,81.46,77.05,77.82
NW14_ASSY_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,ASSY_1,Assembly cell,8/5,8,5,"Available Capacity, hours",26.16,1.0,1.0,26.16,0.7789999999999999,1.0,1,111.78,108.86,111.75,107.73,117.09,113.19,114.36,117.33,111.7,117.31,109.13,117.92
NW14_ASSY_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,ASSY_1,Assembly cell,8/5,8,5,Upside Limit 1 (hrs),34.01,1.3,1.3,34.01,0.7789999999999999,1.0,1,148.01,153.37,140.27,144.49,148.39,147.4,150.02,146.46,140.26,143.53,147.36,147.7
NW14_ASSY_1 8/5 (8H/5D),NW14,Northwind Oceania,S,,ASSY_1,Assembly cell,8/5,8,5,Upside Limit 2 (hrs),41.86,1.6,1.6,41.86,0.7789999999999999,1.0,1,187.91,181.29,178.36,171.87,176.35,185.67,185.95,176.9,188.32,184.46,187.83,175.53
NW15_PRESS_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,PRESS_1,Press 3300T,12/6,12,6,Downside Limit 2 (hrs),22.14,0.5,0.5,22.14,0.74,1.5,1,99.18,99.77,93.37,91.85,94.82,95.93,94.88,92.33,93.01,92.46,94.46,92.52
NW15_PRESS_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,PRESS_1,Press 3300T,12/6,12,6,Downside Limit 1 (hrs),31.0,0.7,0.7,31.0,0.74,1.5,1,138.21,132.37,134.82,132.07,138.52,131.19,135.45,136.91,132.24,126.97,137.17,133.94
NW15_PRESS_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,PRESS_1,Press 3300T,12/6,12,6,"Available Capacity, hours",44.28,1.0,1.0,44.28,0.74,1.5,1,195.79,181.32,186.2,189.21,199.79,187.51,199.86,197.96,181.96,184.76,192.16,188.51
NW15_PRESS_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,PRESS_1,Press 3300T,12/6,12,6,Upside Limit 1 (hrs),57.56,1.3,1.3,57.56,0.74,1.5,1,256.84,256.59,250.73,243.15,258.2,255.68,250.34,251.23,248.28,238.08,253.42,241.49
NW15_PRESS_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,PRESS_1,Press 3300T,12/6,12,6,Upside Limit 2 (hrs),70.85,1.6,1.6,70.85,0.74,1.5,1,297.15,317.55,308.76,311.26,310.14,319.21,296.68,299.03,304.94,317.43,299.31,296.99
NW15_PRESS_2 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_2,Press 5500T,12/6,12,6,Downside Limit 2 (hrs),22.14,0.5,0.5,22.14,0.74,1.5,2,94.22,92.16,92.36,96.53,96.94,96.57,92.76,92.9,98.34,91.88,99.88,96.55
NW15_PRESS_2 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_2,Press 5500T,12/6,12,6,Downside Limit 1 (hrs),31.0,0.7,0.7,31.0,0.74,1.5,2,135.24,129.47,138.33,126.96,126.96,135.87,133.02,138.87,128.87,128.43,136.52,137.4
NW15_PRESS_2 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_2,Press 5500T,12/6,12,6,"Available Capacity, hours",44.28,1.0,1.0,44.28,0.74,1.5,2,189.42,190.26,199.9,183.46,196.38,184.33,199.56,192.47,181.22,181.35,192.26,192.63
NW15_PRESS_2 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_2,Press 5500T,12/6,12,6,Upside Limit 1 (hrs),57.56,1.3,1.3,57.56,0.74,1.5,2,251.65,256.19,258.66,256.62,248.57,247.93,248.51,240.39,258.97,253.89,242.76,249.81
NW15_PRESS_2 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_2,Press 5500T,12/6,12,6,Upside Limit 2 (hrs),70.85,1.6,1.6,70.85,0.74,1.5,2,304.89,293.14,289.43,290.44,306.28,317.34,316.84,297.47,298.41,317.91,297.86,303.6
NW15_PRESS_3 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_3,Press 8000T,12/6,12,6,Downside Limit 2 (hrs),22.14,0.5,0.5,22.14,0.74,1.5,2,94.99,99.34,91.61,99.85,98.35,92.36,99.68,95.6,93.69,93.16,97.61,96.56
NW15_PRESS_3 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_3,Press 8000T,12/6,12,6,Downside Limit 1 (hrs),31.0,0.7,0.7,31.0,0.74,1.5,2,133.8,127.95,136.39,135.35,134.81,127.65,134.98,132.59,133.6,135.53,139.07,137.38
NW15_PRESS_3 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_3,Press 8000T,12/6,12,6,"Available Capacity, hours",44.28,1.0,1.0,44.28,0.74,1.5,2,185.46,186.75,198.36,189.3,183.04,197.55,196.97,191.02,182.01,198.49,180.96,199.4
NW15_PRESS_3 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_3,Press 8000T,12/6,12,6,Upside Limit 1 (hrs),57.56,1.3,1.3,57.56,0.74,1.5,2,237.17,256.04,248.72,237.18,245.03,254.46,251.34,259.84,243.49,235.21,241.6,256.85
NW15_PRESS_3 12/6 (12H/6D),NW15,Northwind Indochina,M,,PRESS_3,Press 8000T,12/6,12,6,Upside Limit 2 (hrs),70.85,1.6,1.6,70.85,0.74,1.5,2,319.39,316.62,309.02,307.55,313.82,310.38,295.88,308.31,292.45,318.75,294.54,308.95
NW15_PRESS_4 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_4,Press 11000T,24/5,24,5,Downside Limit 2 (hrs),39.4,0.5,0.5,39.4,0.74,2.0,3,173.92,161.18,170.58,165.85,173.19,172.03,162.72,174.38,177.82,169.9,165.22,168.91
NW15_PRESS_4 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_4,Press 11000T,24/5,24,5,Downside Limit 1 (hrs),55.16,0.7,0.7,55.16,0.74,2.0,3,242.79,227.74,229.5,234.28,232.78,241.07,225.84,227.12,238.83,247.39,245.82,244.16
NW15_PRESS_4 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_4,Press 11000T,24/5,24,5,"Available Capacity, hours",78.8,1.0,1.0,78.8,0.74,2.0,3,353.81,345.44,334.91,351.48,323.27,340.65,326.73,328.19,329.92,341.04,352.55,353.85
NW15_PRESS_4 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_4,Press 11000T,24/5,24,5,Upside Limit 1 (hrs),102.44,1.3,1.3,102.44,0.74,2.0,3,447.14,443.19,422.36,438.71,438.78,437.45,459.37,452.53,445.31,448.02,443.92,442.94
NW15_PRESS_4 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_4,Press 11000T,24/5,24,5,Upside Limit 2 (hrs),126.08,1.6,1.6,126.08,0.74,2.0,3,527.46,523.41,535.92,561.72,535.04,560.44,528.12,525.32,558.94,541.73,519.26,524.0
NW15_PRESS_5 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_5,Press 13900T,24/5,24,5,Downside Limit 2 (hrs),39.4,0.5,0.5,39.4,0.74,2.0,3,161.17,175.52,163.38,165.95,163.74,163.12,168.76,166.72,167.5,164.42,168.15,175.92
NW15_PRESS_5 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_5,Press 13900T,24/5,24,5,Downside Limit 1 (hrs),55.16,0.7,0.7,55.16,0.74,2.0,3,232.51,238.17,246.24,228.23,237.79,228.05,238.89,230.37,244.26,225.46,238.36,225.35
NW15_PRESS_5 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_5,Press 13900T,24/5,24,5,"Available Capacity, hours",78.8,1.0,1.0,78.8,0.74,2.0,3,331.33,353.63,344.19,344.4,329.1,332.88,329.51,345.6,332.13,344.99,347.04,329.71
NW15_PRESS_5 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_5,Press 13900T,24/5,24,5,Upside Limit 1 (hrs),102.44,1.3,1.3,102.44,0.74,2.0,3,435.25,451.01,433.0,461.31,425.38,426.29,451.0,448.29,418.58,421.78,421.52,454.58
NW15_PRESS_5 24/5 (24H/5D),NW15,Northwind Indochina,L,,PRESS_5,Press 13900T,24/5,24,5,Upside Limit 2 (hrs),126.08,1.6,1.6,126.08,0.74,2.0,3,516.28,518.91,557.84,540.82,548.55,553.23,567.49,560.65,541.66,564.48,541.03,548.41
NW15_EXTRUSION_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,EXTRUSION_1,Extrusion line A,12/6,12,6,Downside Limit 2 (hrs),20.81,0.5,0.5,20.81,0.703,1.5,2,90.61,92.39,87.35,92.47,91.98,91.05,87.18,89.74,92.67,90.59,93.22,91.66
NW15_EXTRUSION_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,EXTRUSION_1,Extrusion line A,12/6,12,6,Downside Limit 1 (hrs),29.13,0.7,0.7,29.13,0.703,1.5,2,127.52,123.94,131.12,126.16,126.22,126.26,126.6,123.73,127.96,123.14,131.21,121.01
NW15_EXTRUSION_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,EXTRUSION_1,Extrusion line A,12/6,12,6,"Available Capacity, hours",41.62,1.0,1.0,41.62,0.703,1.5,2,177.17,179.1,176.95,173.09,180.39,174.6,177.73,170.44,186.85,179.6,172.76,184.17
NW15_EXTRUSION_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,EXTRUSION_1,Extrusion line A,12/6,12,6,Upside Limit 1 (hrs),54.1,1.3,1.3,54.1,0.703,1.5,2,242.21,240.07,242.47,228.14,230.66,240.91,239.27,231.95,240.35,231.45,232.81,235.91
NW15_EXTRUSION_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,EXTRUSION_1,Extrusion line A,12/6,12,6,Upside Limit 2 (hrs),66.59,1.6,1.6,66.59,0.703,1.5,2,279.8,275.01,299.83,274.65,287.02,282.26,274.12,291.86,289.91,272.62,281.3,299.58
NW15_GRINDING_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,GRINDING_1,Grinding line,12/6,12,6,Downside Limit 2 (hrs),20.81,0.5,0.5,20.81,0.703,1.5,1,93.17,91.7,89.19,88.2,89.75,86.63,86.51,86.51,90.03,87.33,93.18,89.85
NW15_GRINDING_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,GRINDING_1,Grinding line,12/6,12,6,Downside Limit 1 (hrs),29.13,0.7,0.7,29.13,0.703,1.5,1,120.01,120.5,131.33,120.4,130.91,120.21,119.62,125.91,127.76,122.49,123.21,123.97
NW15_GRINDING_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,GRINDING_1,Grinding line,12/6,12,6,"Available Capacity, hours",41.62,1.0,1.0,41.62,0.703,1.5,1,176.46,185.78,173.35,178.67,172.88,187.74,180.94,181.68,171.23,170.62,182.15,186.09
NW15_GRINDING_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,GRINDING_1,Grinding line,12/6,12,6,Upside Limit 1 (hrs),54.1,1.3,1.3,54.1,0.703,1.5,1,230.32,241.66,224.67,222.26,223.74,237.77,231.15,237.31,241.3,243.97,227.06,233.45
NW15_GRINDING_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,GRINDING_1,Grinding line,12/6,12,6,Upside Limit 2 (hrs),66.59,1.6,1.6,66.59,0.703,1.5,1,297.84,289.52,286.63,298.0,300.2,285.67,290.2,278.3,284.21,277.28,286.7,276.26
NW15_OVEN_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,OVEN_1,Curing oven,12/6,12,6,Downside Limit 2 (hrs),20.81,0.5,0.5,20.81,0.703,1.5,2,85.1,88.66,92.59,93.82,89.68,87.23,88.56,88.02,91.67,85.13,92.36,91.18
NW15_OVEN_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,OVEN_1,Curing oven,12/6,12,6,Downside Limit 1 (hrs),29.13,0.7,0.7,29.13,0.703,1.5,2,129.63,121.71,129.46,125.17,126.23,121.2,120.82,122.81,130.83,127.44,129.74,122.78
NW15_OVEN_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,OVEN_1,Curing oven,12/6,12,6,"Available Capacity, hours",41.62,1.0,1.0,41.62,0.703,1.5,2,182.55,178.54,183.36,187.77,180.24,170.14,174.87,172.36,170.65,175.86,172.13,174.21
NW15_OVEN_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,OVEN_1,Curing oven,12/6,12,6,Upside Limit 1 (hrs),54.1,1.3,1.3,54.1,0.703,1.5,2,224.16,223.94,231.42,225.21,222.99,226.46,238.6,240.85,227.19,221.85,226.15,233.96
NW15_OVEN_1 12/6 (12H/6D),NW15,Northwind Indochina,M,,OVEN_1,Curing oven,12/6,12,6,Upside Limit 2 (hrs),66.59,1.6,1.6,66.59,0.703,1.5,2,280.62,294.8,292.62,287.43,275.97,283.25,282.82,285.24,293.91,282.91,282.41,284.48
NW15_ASSY_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,ASSY_1,Assembly cell,12/6,12,6,Downside Limit 2 (hrs),20.81,0.5,0.5,20.81,0.703,1.5,1,90.49,89.28,92.68,89.95,86.24,85.73,87.54,89.93,89.53,90.23,92.33,87.42
NW15_ASSY_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,ASSY_1,Assembly cell,12/6,12,6,Downside Limit 1 (hrs),29.13,0.7,0.7,29.13,0.703,1.5,1,123.77,121.4,123.65,129.33,123.66,120.15,128.65,128.77,122.26,125.17,123.98,123.09
NW15_ASSY_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,ASSY_1,Assembly cell,12/6,12,6,"Available Capacity, hours",41.62,1.0,1.0,41.62,0.703,1.5,1,186.23,171.91,172.74,182.97,178.22,184.9,170.59,177.06,170.17,170.87,177.27,181.1
NW15_ASSY_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,ASSY_1,Assembly cell,12/6,12,6,Upside Limit 1 (hrs),54.1,1.3,1.3,54.1,0.703,1.5,1,241.63,229.14,241.25,235.31,227.74,225.12,231.26,234.41,231.08,242.62,233.09,230.36
NW15_ASSY_1 12/6 (12H/6D),NW15,Northwind Indochina,S,,ASSY_1,Assembly cell,12/6,12,6,Upside Limit 2 (hrs),66.59,1.6,1.6,66.59,0.703,1.5,1,279.87,279.56,275.76,300.11,288.95,282.0,290.23,287.35,289.92,287.31,274.79,287.37
